Class,parClass,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,disHoliday_detail,month,dayOfWeek,dayOfYear,weekOfYear,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,classWeekdayRatio,parClassWeekdayRatio
12,12,2015/3/19,117,0,1,0,0,3,3,78,12,2027.15,2027.15,0.00159,0.00402,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.126014364,0.126020242
12,12,2015/3/20,73,0,1,0,0,3,4,79,12,2027.15,2027.15,0.02215,0.32881,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.120697696,0.120703325
12,12,2015/3/21,87,0,2,0,0,3,5,80,12,2027.15,2027.15,0.01166,0.14284,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.116220502,0.116225922
12,12,2015/3/22,95,0,2,0,0,3,6,81,12,2027.15,2027.15,0.22891,0.32881,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.13319653,0.133202742
12,12,2015/3/23,166,0,1,0,0,3,0,82,13,2027.15,2027.15,0.00512,0.10803,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.176289525,0.176297747
12,12,2015/3/24,101,0,1,0,0,3,1,83,13,2027.15,2027.15,0.0173,0.20741,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.140098871,0.140105406
12,12,2015/3/25,176,0,1,0,0,3,2,84,13,2027.15,2027.15,0.01307,0.14284,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.187389236,0.187397976
12,12,2015/3/26,94,0,1,0,0,3,3,85,13,2027.15,2027.15,0.01166,0.14284,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.126014364,0.126020242
12,12,2015/3/27,77,0,1,0,0,3,4,86,13,2027.15,2027.15,0.02313,0.10803,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.120697696,0.120703325
12,12,2015/3/28,105,0,2,0,0,3,5,87,13,2027.15,2027.15,0.22891,0.32881,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.116220502,0.116225922
12,12,2015/3/29,61,0,2,0,0,3,6,88,13,2027.15,2027.15,0.00423,0.14284,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.13319653,0.133202742
12,12,2015/3/30,142,0,1,0,0,3,0,89,14,2027.15,2027.15,0.00288,0.04399,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.176289525,0.176297747
12,12,2015/3/31,0,0,1,0,0,3,1,90,14,2027.15,2027.15,0.07355,0.32881,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.140098871,0.140105406
12,12,2015/4/1,202,0,1,0.6,13,4,2,91,14,2027.15,2027.15,0.22891,0.32881,127,127.5,222,0,107,99.03225806,197,0,2.491045262,0.187389236,0.187397976
13,13,2015/1/1,10,0,3,1,1,1,3,1,1,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/2,6,0,3,1,2,1,4,2,1,48.34,48.34,0.00589,0.01509,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/3,8,0,3,1,3,1,5,3,1,48.34,48.34,0.02331,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/1/4,4,0,1,0.5,8,1,6,4,1,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/1/5,8,0,1,0.3,9,1,0,5,2,48.34,48.34,0.0173,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/1/6,5,0,1,0.3,10,1,1,6,2,48.34,48.34,0.03659,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/1/7,13,0,1,0,0,1,2,7,2,48.34,48.34,0.02705,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/1/8,7,0,1,0,0,1,3,8,2,48.34,48.34,0.02432,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/9,6,0,1,0,0,1,4,9,2,48.34,48.34,0.02705,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/10,7,0,2,0,0,1,5,10,2,48.34,48.34,0.02705,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/1/11,12,0,2,0,0,1,6,11,2,48.34,48.34,0.01166,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/1/12,11,0,1,0,0,1,0,12,3,48.34,48.34,0.00423,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/1/13,8,0,1,0,0,1,1,13,3,48.34,48.34,0.00512,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/1/14,7,0,1,0,0,1,2,14,3,48.34,48.34,0.03659,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/1/15,11,0,1,0,0,1,3,15,3,48.34,48.34,0.00635,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/16,8,0,1,0,0,1,4,16,3,48.34,48.34,0.01475,0.07125,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/17,9,0,2,0,0,1,5,17,3,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/1/18,12,0,2,0,0,1,6,18,3,48.34,48.34,0.07355,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/1/19,5,0,1,0,0,1,0,19,4,48.34,48.34,0.02313,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/1/20,11,0,1,0,0,1,1,20,4,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/1/21,9,0,1,0,0,1,2,21,4,48.34,48.34,0.01601,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/1/22,6,0,1,0,0,1,3,22,4,48.34,48.34,0.00583,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/23,6,0,1,0,0,1,4,23,4,48.34,48.34,0.02215,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/24,2,0,2,0,0,1,5,24,4,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/1/25,6,0,2,0,0,1,6,25,4,48.34,48.34,0.07355,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/1/26,5,0,1,0,0,1,0,26,5,48.34,48.34,0.00478,0.028,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/1/27,3,0,1,0,0,1,1,27,5,48.34,48.34,0.07355,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/1/28,14,0,1,0,0,1,2,28,5,48.34,48.34,0.02313,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/1/29,9,0,1,0,0,1,3,29,5,48.34,48.34,0.01166,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/30,10,0,1,0,0,1,4,30,5,48.34,48.34,0.02331,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/1/31,11,0,2,0,0,1,5,31,5,48.34,48.34,0.00288,0.04399,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/2/1,7,0,2,0,0,2,6,32,5,48.34,48.34,0.00423,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/2/2,10,0,1,0,0,2,0,33,6,48.34,48.34,0.00276,0.04399,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/2/3,8,0,1,0,0,2,1,34,6,48.34,48.34,0.07355,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/2/4,1,0,1,0,0,2,2,35,6,48.34,48.34,0.02432,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/2/5,6,0,1,0,0,2,3,36,6,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/2/6,13,0,1,0,0,2,4,37,6,48.34,48.34,0.02331,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/2/7,7,0,2,0,0,2,5,38,6,48.34,48.34,0.03484,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/2/8,5,0,2,0,0,2,6,39,6,48.34,48.34,0.00963,0.07125,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/2/9,10,0,1,0,0,2,0,40,7,48.34,48.34,0.07355,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/2/10,14,0,1,0,0,2,1,41,7,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/2/11,7,0,1,0,0,2,2,42,7,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/2/12,7,0,1,0,0,2,3,43,7,48.34,48.34,0.02215,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/2/13,3,0,1,0,0,2,4,44,7,48.34,48.34,0.02331,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/2/14,0,0,2,0,0,2,5,45,7,48.34,48.34,0.03484,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/2/15,11,0,2,0.6,13,2,6,46,7,48.34,48.34,0.00592,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/2/16,3,0,1,0.6,12,2,0,47,8,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/2/17,7,0,1,0.8,11,2,1,48,8,48.34,48.34,0.01583,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/2/18,1,0,3,1,1,2,2,49,8,48.34,48.34,0.03739,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/2/19,1,0,3,1,2,2,3,50,8,48.34,48.34,0.02331,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/2/20,0,0,3,1,3,2,4,51,8,48.34,48.34,0.02104,0.028,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/2/21,3,0,3,1,4,2,5,52,8,48.34,48.34,0.00478,0.028,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/2/22,2,0,3,1,5,2,6,53,8,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/2/23,1,0,3,1,6,2,0,54,9,48.34,48.34,0.01307,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/2/24,4,0,3,1,7,2,1,55,9,48.34,48.34,0.01601,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/2/25,4,0,1,0.5,8,2,2,56,9,48.34,48.34,0.03484,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/2/26,2,0,1,0.3,9,2,3,57,9,48.34,48.34,0.02331,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/2/27,3,0,1,0.3,10,2,4,58,9,48.34,48.34,0.00052,0.00693,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/2/28,6,0,1,0,0,2,5,59,9,48.34,48.34,0.0027,0.01482,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/3/1,9,0,2,0,0,3,6,60,9,48.34,48.34,0.02233,0.07125,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/3/2,12,0,1,0,0,3,0,61,10,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/3/3,14,0,1,0,0,3,1,62,10,48.34,48.34,0.02432,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/3/4,7,0,1,0,0,3,2,63,10,48.34,48.34,0.03484,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/3/5,9,0,1,0,0,3,3,64,10,48.34,48.34,0.03659,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/3/6,11,0,1,0,0,3,4,65,10,48.34,48.34,0.01166,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/3/7,5,0,2,0,0,3,5,66,10,48.34,48.34,0.00788,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/3/8,7,0,2,0,0,3,6,67,10,48.34,48.34,0.0173,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/3/9,6,0,1,0,0,3,0,68,11,48.34,48.34,0.00794,0.04399,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/3/10,9,0,1,0,0,3,1,69,11,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/3/11,6,0,1,0,0,3,2,70,11,48.34,48.34,0.07355,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/3/12,12,0,1,0,0,3,3,71,11,48.34,48.34,0.01028,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/3/13,11,0,1,0,0,3,4,72,11,48.34,48.34,0.07355,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/3/14,7,0,2,0,0,3,5,73,11,48.34,48.34,0.02432,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/3/15,7,0,2,0,0,3,6,74,11,48.34,48.34,0.01166,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/3/16,4,0,1,0,0,3,0,75,12,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/3/17,12,0,1,0,0,3,1,76,12,48.34,48.34,0.00963,0.07125,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/3/18,16,0,1,0,0,3,2,77,12,48.34,48.34,0.01009,0.02,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/3/19,7,0,1,0,0,3,3,78,12,48.34,48.34,0.01307,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/3/20,10,0,1,0,0,3,4,79,12,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/3/21,8,0,2,0,0,3,5,80,12,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/3/22,5,0,2,0,0,3,6,81,12,48.34,48.34,0.01028,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/3/23,5,0,1,0,0,3,0,82,13,48.34,48.34,0.02432,0.10803,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/3/24,8,0,1,0,0,3,1,83,13,48.34,48.34,0.03484,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/3/25,5,0,1,0,0,3,2,84,13,48.34,48.34,0.07355,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
13,13,2015/3/26,4,0,1,0,0,3,3,85,13,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/3/27,4,0,1,0,0,3,4,86,13,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.139356815,0.139463602
13,13,2015/3/28,7,0,2,0,0,3,5,87,13,48.34,48.34,0.03484,0.20741,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.122511485,0.122605364
13,13,2015/3/29,2,0,2,0,0,3,6,88,13,48.34,48.34,0.01583,0.14284,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.136294028,0.136398467
13,13,2015/3/30,16,0,1,0,0,3,0,89,14,48.34,48.34,0.02104,0.028,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.147013783,0.147126437
13,13,2015/3/31,0,0,1,0,0,3,1,90,14,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.157733538,0.157854406
13,13,2015/4/1,12,0,1,0.6,13,4,2,91,14,48.34,48.34,0.22891,0.32881,7,7.833333333,16,0,7,5.870967742,12,0,2.568306011,0.156202144,0.156321839
14,14,2015/1/1,1,0,3,1,1,1,3,1,1,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.210526316,0.216216216
14,14,2015/1/2,1,0,3,1,2,1,4,2,1,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.263157895,0.27027027
14,14,2015/1/3,0,0,3,1,3,1,5,3,1,3.4,3.4,0.02233,0.07125,0,0.25,4,0,0,0.096774194,1,0,3.75,0.052631579,0.054054054
14,14,2015/1/4,0,0,1,0.5,8,1,6,4,1,3.4,3.4,0.00276,0.04399,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/1/5,0,0,1,0.3,9,1,0,5,2,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/1/6,0,0,1,0.3,10,1,1,6,2,3.4,3.4,0.07355,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.315789474,0.324324324
14,14,2015/1/7,0,0,1,0,0,1,2,7,2,3.4,3.4,0.02705,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.105263158,0.108108108
14,14,2015/1/8,1,0,1,0,0,1,3,8,2,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.210526316,0.216216216
14,14,2015/1/9,2,0,1,0,0,1,4,9,2,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.263157895,0.27027027
14,14,2015/1/10,0,0,2,0,0,1,5,10,2,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.052631579,0.054054054
14,14,2015/1/11,0,0,2,0,0,1,6,11,2,3.4,3.4,0.02215,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/1/12,0,0,1,0,0,1,0,12,3,3.4,3.4,0.0173,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/1/13,1,0,1,0,0,1,1,13,3,3.4,3.4,0.07355,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.315789474,0.324324324
14,14,2015/1/14,1,0,1,0,0,1,2,14,3,3.4,3.4,0.03484,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.105263158,0.108108108
14,14,2015/1/15,1,0,1,0,0,1,3,15,3,3.4,3.4,0.00862,0.10803,0,0.25,4,0,0,0.096774194,1,0,3.75,0.210526316,0.216216216
14,14,2015/1/16,1,0,1,0,0,1,4,16,3,3.4,3.4,0.03484,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.263157895,0.27027027
14,14,2015/1/17,0,0,2,0,0,1,5,17,3,3.4,3.4,0.03484,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.052631579,0.054054054
14,14,2015/1/18,0,0,2,0,0,1,6,18,3,3.4,3.4,0.07355,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/1/19,0,0,1,0,0,1,0,19,4,3.4,3.4,0.02331,0.14284,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/1/20,0,0,1,0,0,1,1,20,4,3.4,3.4,0.07355,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.315789474,0.324324324
14,14,2015/1/21,0,0,1,0,0,1,2,21,4,3.4,3.4,0.03484,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.105263158,0.108108108
14,14,2015/1/22,0,0,1,0,0,1,3,22,4,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.210526316,0.216216216
14,14,2015/1/23,0,0,1,0,0,1,4,23,4,3.4,3.4,0.00377,0.04399,0,0.25,4,0,0,0.096774194,1,0,3.75,0.263157895,0.27027027
14,14,2015/1/24,0,0,2,0,0,1,5,24,4,3.4,3.4,0.00635,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.052631579,0.054054054
14,14,2015/1/25,0,0,2,0,0,1,6,25,4,3.4,3.4,0.01166,0.14284,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/1/26,0,0,1,0,0,1,0,26,5,3.4,3.4,0.02215,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/1/27,0,0,1,0,0,1,1,27,5,3.4,3.4,0.00724,0.14284,0,0.25,4,0,0,0.096774194,1,0,3.75,0.315789474,0.324324324
14,14,2015/1/28,0,0,1,0,0,1,2,28,5,3.4,3.4,0.03739,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.105263158,0.108108108
14,14,2015/1/29,0,0,1,0,0,1,3,29,5,3.4,3.4,0.03659,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.210526316,0.216216216
14,14,2015/1/30,0,0,1,0,0,1,4,30,5,3.4,3.4,0.01371,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.263157895,0.27027027
14,14,2015/1/31,0,0,2,0,0,1,5,31,5,3.4,3.4,0.07355,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.052631579,0.054054054
14,14,2015/2/1,0,0,2,0,0,2,6,32,5,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/2/2,0,0,1,0,0,2,0,33,6,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/2/3,4,0,1,0,0,2,1,34,6,3.4,3.4,0.01307,0.14284,0,0.25,4,0,0,0.096774194,1,0,3.75,0.315789474,0.324324324
14,14,2015/2/4,0,0,1,0,0,2,2,35,6,3.4,3.4,0.01166,0.14284,0,0.25,4,0,0,0.096774194,1,0,3.75,0.105263158,0.108108108
14,14,2015/2/5,0,0,1,0,0,2,3,36,6,3.4,3.4,0.02331,0.14284,0,0.25,4,0,0,0.096774194,1,0,3.75,0.210526316,0.216216216
14,14,2015/2/6,1,0,1,0,0,2,4,37,6,3.4,3.4,0.00439,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.263157895,0.27027027
14,14,2015/2/7,1,0,2,0,0,2,5,38,6,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.052631579,0.054054054
14,14,2015/2/8,0,0,2,0,0,2,6,39,6,3.4,3.4,0.02478,0.10803,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/2/9,0,0,1,0,0,2,0,40,7,3.4,3.4,0.00055,0.07125,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/2/10,1,0,1,0,0,2,1,41,7,3.4,3.4,0.03739,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.315789474,0.324324324
14,14,2015/2/11,0,0,1,0,0,2,2,42,7,3.4,3.4,0.00147,0.01482,0,0.25,4,0,0,0.096774194,1,0,3.75,0.105263158,0.108108108
14,14,2015/2/12,0,0,1,0,0,2,3,43,7,3.4,3.4,0.02104,0.028,0,0.25,4,0,0,0.096774194,1,0,3.75,0.210526316,0.216216216
14,14,2015/2/13,0,0,1,0,0,2,4,44,7,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.263157895,0.27027027
14,14,2015/2/14,0,0,2,0,0,2,5,45,7,3.4,3.4,0.01028,0.14284,0,0.25,4,0,0,0.096774194,1,0,3.75,0.052631579,0.054054054
14,14,2015/2/15,0,0,2,0.6,13,2,6,46,7,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/2/16,0,0,1,0.6,12,2,0,47,8,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
14,14,2015/2/17,0,0,1,0.8,11,2,1,48,8,3.4,3.4,0.00748,0.07125,0,0.25,4,0,0,0.096774194,1,0,3.75,0.315789474,0.324324324
14,14,2015/2/18,0,0,3,1,1,2,2,49,8,3.4,3.4,0.00512,0.10803,0,0.25,4,0,0,0.096774194,1,0,3.75,0.105263158,0.108108108
14,14,2015/2/19,0,0,3,1,2,2,3,50,8,3.4,3.4,0.22891,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0.210526316,0.216216216
14,14,2015/2/20,0,0,3,1,3,2,4,51,8,3.4,3.4,0.02233,0.07125,0,0.25,4,0,0,0.096774194,1,0,3.75,0.263157895,0.27027027
14,14,2015/2/21,0,0,3,1,4,2,5,52,8,3.4,3.4,0.01601,0.20741,0,0.25,4,0,0,0.096774194,1,0,3.75,0.052631579,0.054054054
14,14,2015/2/22,0,0,3,1,5,2,6,53,8,3.4,3.4,0.07355,0.32881,0,0.25,4,0,0,0.096774194,1,0,3.75,0,0
