,Class,SaleDate,saleCount,dayOfWeek,parClass
6649,3018,2015-03-07,2,5,30
6650,3018,2015-03-08,4,6,30
6651,3018,2015-03-09,2,0,30
6652,3018,2015-03-10,5,1,30
6653,3018,2015-03-11,11,2,30
6654,3018,2015-03-12,3,3,30
6655,3018,2015-03-13,3,4,30
6656,3018,2015-03-14,1,5,30
6657,3018,2015-03-15,5,6,30
6658,3018,2015-03-16,8,0,30
6659,3018,2015-03-17,3,1,30
6660,3018,2015-03-18,10,2,30
6661,3018,2015-03-19,7,3,30
6662,3018,2015-03-20,4,4,30
6663,3018,2015-03-21,6,5,30
6664,3018,2015-03-22,5,6,30
6665,3018,2015-03-23,5,0,30
6666,3018,2015-03-24,5,1,30
6667,3018,2015-03-25,4,2,30
6668,3018,2015-03-26,4,3,30
6669,3018,2015-03-27,6,4,30
6670,3018,2015-03-28,7,5,30
6671,3018,2015-03-29,3,6,30
6672,3018,2015-03-30,4,0,30
6673,3018,2015-04-01,9,2,30
6674,3018,2015-04-02,7,3,30
6675,3018,2015-04-03,11,4,30
6676,3018,2015-04-04,1,5,30
6677,3018,2015-04-05,1,6,30
6678,3018,2015-04-06,3,0,30
6679,3018,2015-04-07,8,1,30
6680,3018,2015-04-08,7,2,30
6681,3018,2015-04-10,1,4,30
6682,3018,2015-04-12,4,6,30
6683,3018,2015-04-13,1,0,30
6684,3018,2015-04-14,5,1,30
6685,3018,2015-04-15,8,2,30
6686,3018,2015-04-17,8,4,30
6687,3018,2015-04-18,5,5,30
6688,3018,2015-04-20,6,0,30
6689,3018,2015-04-21,8,1,30
6690,3018,2015-04-22,5,2,30
6691,3018,2015-04-23,6,3,30
6692,3018,2015-04-24,2,4,30
6693,3018,2015-04-25,4,5,30
6694,3018,2015-04-26,13,6,30
6695,3018,2015-04-27,10,0,30
6696,3018,2015-04-28,1,1,30
6697,3018,2015-04-29,6,2,30
6698,3018,2015-04-30,7,3,30
6699,3101,2015-04-12,1,6,31
6700,3102,2015-01-06,1,1,31
6701,3102,2015-01-26,1,0,31
6702,3102,2015-02-11,1,2,31
6703,3102,2015-04-17,1,4,31
6704,3104,2015-02-01,2,6,31
6705,3105,2015-01-08,1,3,31
6706,3105,2015-01-09,1,4,31
6707,3105,2015-02-01,1,6,31
6708,3105,2015-03-14,1,5,31
6709,3105,2015-04-18,1,5,31
6710,3106,2015-01-09,1,4,31
6711,3106,2015-01-12,1,0,31
6712,3106,2015-02-11,1,2,31
6713,3106,2015-03-26,1,3,31
6714,3106,2015-04-17,1,4,31
6715,3106,2015-04-30,2,3,31
6716,3107,2015-02-08,1,6,31
6717,3107,2015-02-16,1,0,31
6718,3107,2015-02-17,1,1,31
6719,3107,2015-02-28,1,5,31
6720,3107,2015-03-11,1,2,31
6721,3107,2015-03-15,1,6,31
6722,3107,2015-04-18,1,5,31
6723,3108,2015-01-15,1,3,31
6724,3108,2015-04-07,1,1,31
6725,3108,2015-04-22,1,2,31
6726,3109,2015-01-13,2,1,31
6727,3109,2015-01-19,1,0,31
6728,3109,2015-01-25,1,6,31
6729,3109,2015-02-05,1,3,31
6730,3109,2015-02-18,2,2,31
6731,3109,2015-03-03,2,1,31
6732,3109,2015-03-09,2,0,31
6733,3109,2015-03-21,1,5,31
6734,3109,2015-03-23,1,0,31
6735,3109,2015-04-24,1,4,31
6736,3110,2015-01-08,1,3,31
6737,3110,2015-01-09,1,4,31
6738,3110,2015-01-12,1,0,31
6739,3110,2015-01-14,1,2,31
6740,3110,2015-01-16,1,4,31
6741,3110,2015-01-18,1,6,31
6742,3110,2015-01-24,4,5,31
6743,3110,2015-01-30,1,4,31
6744,3110,2015-02-01,2,6,31
6745,3110,2015-02-02,1,0,31
6746,3110,2015-02-06,1,4,31
6747,3110,2015-02-07,1,5,31
6748,3110,2015-02-09,1,0,31
6749,3110,2015-02-10,1,1,31
6750,3110,2015-02-11,1,2,31
6751,3110,2015-02-12,1,3,31
6752,3110,2015-02-16,1,0,31
6753,3110,2015-02-17,1,1,31
6754,3110,2015-02-23,1,0,31
6755,3110,2015-02-25,1,2,31
6756,3110,2015-02-27,1,4,31
6757,3110,2015-02-28,1,5,31
6758,3110,2015-03-01,1,6,31
6759,3110,2015-03-04,2,2,31
6760,3110,2015-03-06,1,4,31
6761,3110,2015-03-11,1,2,31
6762,3110,2015-03-20,1,4,31
6763,3110,2015-03-21,1,5,31
6764,3110,2015-03-22,1,6,31
6765,3110,2015-03-25,1,2,31
6766,3110,2015-03-26,2,3,31
6767,3110,2015-03-28,2,5,31
6768,3110,2015-04-05,4,6,31
6769,3110,2015-04-06,2,0,31
6770,3110,2015-04-10,1,4,31
6771,3110,2015-04-13,1,0,31
6772,3110,2015-04-20,3,0,31
6773,3110,2015-04-21,1,1,31
6774,3110,2015-04-26,1,6,31
6775,3110,2015-04-28,1,1,31
6776,3110,2015-04-29,1,2,31
6777,3111,2015-01-14,1,2,31
6778,3111,2015-01-20,1,1,31
6779,3111,2015-02-03,1,1,31
6780,3111,2015-02-10,1,1,31
6781,3111,2015-02-17,2,1,31
6782,3111,2015-03-12,1,3,31
6783,3111,2015-03-15,1,6,31
6784,3111,2015-03-25,1,2,31
6785,3111,2015-03-26,1,3,31
6786,3111,2015-04-10,1,4,31
6787,3111,2015-04-17,1,4,31
6788,3112,2015-01-05,1,0,31
6789,3112,2015-01-13,2,1,31
6790,3112,2015-01-17,1,5,31
6791,3112,2015-01-19,1,0,31
6792,3112,2015-01-22,3,3,31
6793,3112,2015-01-23,1,4,31
6794,3112,2015-02-01,1,6,31
6795,3112,2015-02-03,1,1,31
6796,3112,2015-03-07,1,5,31
6797,3112,2015-03-14,1,5,31
6798,3112,2015-03-25,1,2,31
6799,3112,2015-03-29,1,6,31
6800,3112,2015-04-01,1,2,31
6801,3112,2015-04-03,1,4,31
6802,3112,2015-04-05,1,6,31
6803,3112,2015-04-17,3,4,31
6804,3112,2015-04-24,1,4,31
6805,3112,2015-04-26,1,6,31
6806,3113,2015-01-07,1,2,31
6807,3113,2015-03-24,1,1,31
6808,3113,2015-04-05,1,6,31
6809,3113,2015-04-19,1,6,31
6810,3114,2015-01-05,1,0,31
6811,3114,2015-01-06,5,1,31
6812,3114,2015-01-07,1,2,31
6813,3114,2015-01-08,1,3,31
6814,3114,2015-01-09,1,4,31
6815,3114,2015-01-10,4,5,31
6816,3114,2015-01-12,1,0,31
6817,3114,2015-01-13,1,1,31
6818,3114,2015-01-14,1,2,31
6819,3114,2015-01-16,1,4,31
6820,3114,2015-01-22,1,3,31
6821,3114,2015-01-23,1,4,31
6822,3114,2015-01-24,2,5,31
6823,3114,2015-01-28,1,2,31
6824,3114,2015-01-31,1,5,31
6825,3114,2015-02-01,1,6,31
6826,3114,2015-02-02,1,0,31
6827,3114,2015-02-03,2,1,31
6828,3114,2015-02-09,3,0,31
6829,3114,2015-02-12,2,3,31
6830,3114,2015-02-13,2,4,31
6831,3114,2015-02-15,2,6,31
6832,3114,2015-02-16,5,0,31
6833,3114,2015-02-17,4,1,31
6834,3114,2015-02-18,6,2,31
6835,3114,2015-02-23,1,0,31
6836,3114,2015-02-25,2,2,31
6837,3114,2015-02-28,1,5,31
6838,3114,2015-03-01,2,6,31
6839,3114,2015-03-04,2,2,31
6840,3114,2015-03-08,3,6,31
6841,3114,2015-03-11,3,2,31
6842,3114,2015-03-21,4,5,31
6843,3114,2015-03-23,3,0,31
6844,3114,2015-03-25,6,2,31
6845,3114,2015-03-26,3,3,31
6846,3114,2015-03-27,3,4,31
6847,3114,2015-04-01,4,2,31
6848,3114,2015-04-05,3,6,31
6849,3114,2015-04-06,1,0,31
6850,3114,2015-04-10,1,4,31
6851,3114,2015-04-11,1,5,31
6852,3114,2015-04-13,1,0,31
6853,3114,2015-04-15,2,2,31
6854,3114,2015-04-19,1,6,31
6855,3114,2015-04-21,1,1,31
6856,3114,2015-04-25,2,5,31
6857,3114,2015-04-26,2,6,31
6858,3114,2015-04-27,2,0,31
6859,3114,2015-04-29,2,2,31
6860,3115,2015-02-01,1,6,31
6861,3115,2015-02-09,1,0,31
6862,3115,2015-03-02,1,0,31
6863,3115,2015-03-08,1,6,31
6864,3115,2015-03-13,1,4,31
6865,3115,2015-03-30,1,0,31
6866,3116,2015-01-02,1,4,31
6867,3116,2015-01-05,3,0,31
6868,3116,2015-01-07,1,2,31
6869,3116,2015-01-09,2,4,31
6870,3116,2015-01-12,1,0,31
6871,3116,2015-01-15,2,3,31
6872,3116,2015-01-18,1,6,31
6873,3116,2015-01-21,1,2,31
6874,3116,2015-01-23,1,4,31
6875,3116,2015-01-28,2,2,31
6876,3116,2015-02-01,2,6,31
6877,3116,2015-02-03,1,1,31
6878,3116,2015-02-05,1,3,31
6879,3116,2015-02-06,2,4,31
6880,3116,2015-02-10,1,1,31
6881,3116,2015-02-11,2,2,31
6882,3116,2015-02-12,2,3,31
6883,3116,2015-02-15,1,6,31
6884,3116,2015-02-17,1,1,31
6885,3116,2015-02-22,1,6,31
6886,3116,2015-02-25,1,2,31
6887,3116,2015-03-02,1,0,31
6888,3116,2015-03-04,1,2,31
6889,3116,2015-03-09,5,0,31
6890,3116,2015-03-10,1,1,31
6891,3116,2015-03-11,2,2,31
6892,3116,2015-03-17,1,1,31
6893,3116,2015-03-23,4,0,31
6894,3116,2015-03-25,2,2,31
6895,3116,2015-03-27,1,4,31
6896,3116,2015-04-04,1,5,31
6897,3116,2015-04-07,1,1,31
6898,3116,2015-04-12,3,6,31
6899,3116,2015-04-19,1,6,31
6900,3116,2015-04-20,1,0,31
6901,3116,2015-04-21,1,1,31
6902,3116,2015-04-22,1,2,31
6903,3116,2015-04-26,1,6,31
6904,3116,2015-04-29,1,2,31
6905,3116,2015-04-30,2,3,31
6906,3117,2015-01-01,1,3,31
6907,3117,2015-01-03,1,5,31
6908,3117,2015-01-14,4,2,31
6909,3117,2015-01-15,1,3,31
6910,3117,2015-01-18,2,6,31
6911,3117,2015-01-21,1,2,31
6912,3117,2015-01-24,5,5,31
6913,3117,2015-01-29,1,3,31
6914,3117,2015-01-30,2,4,31
6915,3117,2015-01-31,3,5,31
6916,3117,2015-02-01,2,6,31
6917,3117,2015-02-02,1,0,31
6918,3117,2015-02-08,1,6,31
6919,3117,2015-02-09,5,0,31
6920,3117,2015-02-10,1,1,31
6921,3117,2015-02-11,2,2,31
6922,3117,2015-02-15,1,6,31
6923,3117,2015-02-18,8,2,31
6924,3117,2015-02-21,1,5,31
6925,3117,2015-02-23,2,0,31
6926,3117,2015-03-01,1,6,31
6927,3117,2015-03-04,3,2,31
6928,3117,2015-03-06,1,4,31
6929,3117,2015-03-08,1,6,31
6930,3117,2015-03-12,2,3,31
6931,3117,2015-03-14,1,5,31
6932,3117,2015-03-18,1,2,31
6933,3117,2015-03-22,2,6,31
6934,3117,2015-03-23,3,0,31
6935,3117,2015-03-24,2,1,31
6936,3117,2015-03-25,2,2,31
6937,3117,2015-03-26,1,3,31
6938,3117,2015-04-01,3,2,31
6939,3117,2015-04-06,2,0,31
6940,3117,2015-04-11,2,5,31
6941,3117,2015-04-26,1,6,31
6942,3117,2015-04-27,2,0,31
6943,3117,2015-04-29,1,2,31
6944,3118,2015-01-01,1,3,31
6945,3118,2015-01-02,1,4,31
6946,3118,2015-01-03,1,5,31
6947,3118,2015-01-04,1,6,31
6948,3118,2015-01-05,1,0,31
6949,3118,2015-01-07,3,2,31
6950,3118,2015-01-08,1,3,31
6951,3118,2015-01-09,1,4,31
6952,3118,2015-01-11,1,6,31
6953,3118,2015-01-14,1,2,31
6954,3118,2015-01-16,2,4,31
6955,3118,2015-01-18,1,6,31
6956,3118,2015-01-19,1,0,31
6957,3118,2015-01-20,1,1,31
6958,3118,2015-01-22,2,3,31
6959,3118,2015-01-25,1,6,31
6960,3118,2015-01-28,1,2,31
6961,3118,2015-01-31,1,5,31
6962,3118,2015-02-03,1,1,31
6963,3118,2015-02-06,3,4,31
6964,3118,2015-02-08,1,6,31
6965,3118,2015-02-09,3,0,31
6966,3118,2015-02-11,1,2,31
6967,3118,2015-02-13,1,4,31
6968,3118,2015-02-15,2,6,31
6969,3118,2015-02-16,1,0,31
6970,3118,2015-02-18,4,2,31
6971,3118,2015-02-23,1,0,31
6972,3118,2015-02-24,1,1,31
6973,3118,2015-02-25,1,2,31
6974,3118,2015-02-28,2,5,31
6975,3118,2015-03-02,1,0,31
6976,3118,2015-03-03,2,1,31
6977,3118,2015-03-04,2,2,31
6978,3118,2015-03-06,2,4,31
6979,3118,2015-03-08,1,6,31
6980,3118,2015-03-12,1,3,31
6981,3118,2015-03-18,1,2,31
6982,3118,2015-03-19,1,3,31
6983,3118,2015-03-20,1,4,31
6984,3118,2015-03-21,1,5,31
6985,3118,2015-03-22,2,6,31
6986,3118,2015-03-23,1,0,31
6987,3118,2015-03-25,2,2,31
6988,3118,2015-04-01,1,2,31
6989,3118,2015-04-05,1,6,31
6990,3118,2015-04-13,1,0,31
6991,3118,2015-04-14,2,1,31
6992,3118,2015-04-18,3,5,31
6993,3118,2015-04-20,1,0,31
6994,3118,2015-04-21,1,1,31
6995,3118,2015-04-23,1,3,31
6996,3118,2015-04-25,1,5,31
6997,3118,2015-04-27,3,0,31
6998,3118,2015-04-28,1,1,31
6999,3118,2015-04-29,1,2,31
7000,3118,2015-04-30,1,3,31
7001,3119,2015-01-01,2,3,31
7002,3119,2015-01-06,2,1,31
7003,3119,2015-01-14,2,2,31
7004,3119,2015-01-18,1,6,31
7005,3119,2015-01-24,2,5,31
7006,3119,2015-01-25,1,6,31
7007,3119,2015-01-27,1,1,31
7008,3119,2015-01-28,1,2,31
7009,3119,2015-02-03,2,1,31
7010,3119,2015-02-07,1,5,31
7011,3119,2015-02-09,1,0,31
7012,3119,2015-02-13,2,4,31
7013,3119,2015-02-17,1,1,31
7014,3119,2015-02-18,4,2,31
7015,3119,2015-02-24,1,1,31
7016,3119,2015-02-25,1,2,31
7017,3119,2015-02-26,1,3,31
7018,3119,2015-03-01,1,6,31
7019,3119,2015-03-04,2,2,31
7020,3119,2015-03-08,1,6,31
7021,3119,2015-03-11,1,2,31
7022,3119,2015-03-13,1,4,31
7023,3119,2015-03-14,1,5,31
7024,3119,2015-03-15,1,6,31
7025,3119,2015-03-16,1,0,31
7026,3119,2015-03-18,1,2,31
7027,3119,2015-03-21,1,5,31
7028,3119,2015-03-22,3,6,31
7029,3119,2015-03-25,1,2,31
7030,3119,2015-03-29,1,6,31
7031,3119,2015-03-30,1,0,31
7032,3119,2015-04-10,1,4,31
7033,3119,2015-04-18,1,5,31
7034,3120,2015-03-02,2,0,31
7035,3120,2015-03-21,1,5,31
7036,3120,2015-03-23,1,0,31
7037,3120,2015-03-24,1,1,31
7038,3120,2015-03-25,1,2,31
7039,3120,2015-04-04,1,5,31
7040,3120,2015-04-08,1,2,31
7041,3120,2015-04-13,1,0,31
7042,3121,2015-01-08,1,3,31
7043,3121,2015-01-13,1,1,31
7044,3121,2015-01-20,2,1,31
7045,3121,2015-02-01,1,6,31
7046,3121,2015-02-17,1,1,31
7047,3121,2015-02-28,1,5,31
7048,3121,2015-03-26,1,3,31
7049,3121,2015-04-29,1,2,31
7050,3122,2015-01-05,1,0,31
7051,3122,2015-01-06,1,1,31
7052,3122,2015-01-10,1,5,31
7053,3122,2015-01-16,1,4,31
7054,3122,2015-01-21,1,2,31
7055,3122,2015-01-24,1,5,31
7056,3122,2015-01-28,1,2,31
7057,3122,2015-01-29,2,3,31
7058,3122,2015-01-31,2,5,31
7059,3122,2015-02-01,1,6,31
7060,3122,2015-02-03,2,1,31
7061,3122,2015-02-09,1,0,31
7062,3122,2015-02-17,1,1,31
7063,3122,2015-03-01,1,6,31
7064,3122,2015-03-15,2,6,31
7065,3122,2015-03-23,1,0,31
7066,3122,2015-04-02,1,3,31
7067,3125,2015-01-07,1,2,31
7068,3125,2015-01-17,1,5,31
7069,3125,2015-02-09,1,0,31
7070,3125,2015-02-17,1,1,31
7071,3125,2015-02-28,1,5,31
7072,3125,2015-03-13,1,4,31
7073,3126,2015-01-13,3,1,31
7074,3126,2015-01-19,1,0,31
7075,3126,2015-01-20,1,1,31
7076,3126,2015-01-22,2,3,31
7077,3126,2015-01-27,1,1,31
7078,3126,2015-01-31,1,5,31
7079,3126,2015-02-01,1,6,31
7080,3126,2015-02-10,3,1,31
7081,3126,2015-02-16,1,0,31
7082,3126,2015-02-17,1,1,31
7083,3126,2015-02-25,2,2,31
7084,3126,2015-02-26,1,3,31
7085,3126,2015-03-13,3,4,31
7086,3126,2015-03-14,1,5,31
7087,3126,2015-03-20,1,4,31
7088,3126,2015-03-22,1,6,31
7089,3126,2015-03-23,1,0,31
7090,3126,2015-03-25,1,2,31
7091,3126,2015-04-05,1,6,31
7092,3126,2015-04-15,1,2,31
7093,3126,2015-04-17,2,4,31
7094,3126,2015-04-23,2,3,31
7095,3126,2015-04-26,2,6,31
7096,3128,2015-03-10,1,1,31
7097,3212,2015-01-11,1,6,32
7098,3213,2015-01-03,1,5,32
7099,3213,2015-01-27,1,1,32
7100,3213,2015-02-09,1,0,32
7101,3215,2015-01-07,1,2,32
7102,3216,2015-03-20,1,4,32
7103,3216,2015-03-24,1,1,32
7104,3217,2015-01-05,1,0,32
7105,3217,2015-01-11,1,6,32
7106,3217,2015-01-18,1,6,32
7107,3217,2015-01-23,1,4,32
7108,3217,2015-02-05,1,3,32
7109,3217,2015-02-17,1,1,32
7110,3217,2015-03-06,1,4,32
7111,3217,2015-03-10,1,1,32
7112,3217,2015-03-18,1,2,32
7113,3217,2015-03-23,1,0,32
7114,3217,2015-03-24,1,1,32
7115,3217,2015-04-04,1,5,32
7116,3218,2015-01-17,2,5,32
7117,3218,2015-02-08,1,6,32
7118,3218,2015-02-17,1,1,32
7119,3218,2015-02-27,1,4,32
7120,3218,2015-03-27,1,4,32
7121,3227,2015-01-01,2,3,32
7122,3227,2015-01-06,1,1,32
7123,3227,2015-01-16,1,4,32
7124,3227,2015-01-18,1,6,32
7125,3227,2015-01-26,2,0,32
7126,3227,2015-01-27,1,1,32
7127,3227,2015-02-03,1,1,32
7128,3227,2015-02-09,1,0,32
7129,3227,2015-02-18,1,2,32
7130,3227,2015-02-23,1,0,32
7131,3227,2015-03-02,1,0,32
7132,3227,2015-03-09,1,0,32
7133,3227,2015-03-11,2,2,32
7134,3227,2015-03-17,1,1,32
7135,3227,2015-03-24,1,1,32
7136,3227,2015-03-30,1,0,32
7137,3227,2015-04-10,1,4,32
7138,3227,2015-04-12,1,6,32
7139,3227,2015-04-14,1,1,32
7140,3227,2015-04-20,1,0,32
7141,3227,2015-04-23,1,3,32
7142,3227,2015-04-27,1,0,32
7143,3301,2015-02-13,1,4,33
7144,3301,2015-03-21,1,5,33
7145,3301,2015-04-10,1,4,33
7146,3301,2015-04-24,1,4,33
7147,3301,2015-04-28,1,1,33
7148,3303,2015-01-03,1,5,33
7149,3313,2015-01-16,1,4,33
7150,3313,2015-02-23,1,0,33
7151,3314,2015-01-06,1,1,33
7152,3314,2015-02-23,1,0,33
7153,3315,2015-01-09,1,4,33
7154,3315,2015-01-10,2,5,33
7155,3315,2015-01-19,1,0,33
7156,3315,2015-01-22,1,3,33
7157,3315,2015-01-31,1,5,33
7158,3315,2015-02-23,1,0,33
7159,3315,2015-02-24,1,1,33
7160,3315,2015-03-28,1,5,33
7161,3315,2015-04-08,1,2,33
7162,3315,2015-04-14,1,1,33
7163,3316,2015-01-10,1,5,33
7164,3316,2015-01-16,1,4,33
7165,3316,2015-02-06,2,4,33
7166,3316,2015-02-08,1,6,33
7167,3316,2015-02-24,1,1,33
7168,3316,2015-03-28,1,5,33
7169,3319,2015-01-01,1,3,33
7170,3319,2015-01-03,1,5,33
7171,3319,2015-01-04,2,6,33
7172,3319,2015-01-06,2,1,33
7173,3319,2015-01-07,3,2,33
7174,3319,2015-01-11,4,6,33
7175,3319,2015-01-12,1,0,33
7176,3319,2015-01-13,2,1,33
7177,3319,2015-01-14,1,2,33
7178,3319,2015-01-18,2,6,33
7179,3319,2015-01-19,1,0,33
7180,3319,2015-01-22,1,3,33
7181,3319,2015-01-23,2,4,33
7182,3319,2015-01-24,1,5,33
7183,3319,2015-01-26,3,0,33
7184,3319,2015-01-28,1,2,33
7185,3319,2015-01-29,2,3,33
7186,3319,2015-01-31,1,5,33
7187,3319,2015-02-01,2,6,33
7188,3319,2015-02-03,1,1,33
7189,3319,2015-02-06,1,4,33
7190,3319,2015-02-18,1,2,33
7191,3319,2015-02-23,2,0,33
7192,3319,2015-02-24,1,1,33
7193,3319,2015-03-01,1,6,33
7194,3319,2015-03-02,1,0,33
7195,3319,2015-03-04,2,2,33
7196,3319,2015-03-06,2,4,33
7197,3319,2015-03-08,3,6,33
7198,3319,2015-03-13,2,4,33
7199,3319,2015-03-14,2,5,33
7200,3319,2015-03-15,4,6,33
7201,3319,2015-03-16,1,0,33
7202,3319,2015-03-18,1,2,33
7203,3319,2015-03-19,2,3,33
7204,3319,2015-03-24,1,1,33
7205,3319,2015-03-25,3,2,33
7206,3319,2015-03-27,2,4,33
7207,3319,2015-03-28,2,5,33
7208,3319,2015-03-30,2,0,33
7209,3319,2015-04-01,1,2,33
7210,3319,2015-04-05,1,6,33
7211,3319,2015-04-10,1,4,33
7212,3319,2015-04-14,3,1,33
7213,3319,2015-04-21,1,1,33
7214,3319,2015-04-22,6,2,33
7215,3319,2015-04-27,1,0,33
7216,3320,2015-01-04,1,6,33
7217,3320,2015-01-08,1,3,33
7218,3320,2015-01-22,1,3,33
7219,3320,2015-01-23,2,4,33
7220,3320,2015-01-24,2,5,33
7221,3320,2015-02-12,1,3,33
7222,3320,2015-02-23,2,0,33
7223,3320,2015-03-02,1,0,33
7224,3320,2015-03-04,3,2,33
7225,3320,2015-03-08,2,6,33
7226,3320,2015-03-12,1,3,33
7227,3320,2015-04-06,1,0,33
7228,3320,2015-04-12,1,6,33
7229,3320,2015-04-15,1,2,33
7230,3320,2015-04-24,2,4,33
7231,3320,2015-04-25,2,5,33
7232,3320,2015-04-26,1,6,33
7233,3321,2015-01-01,2,3,33
7234,3321,2015-01-02,2,4,33
7235,3321,2015-01-04,1,6,33
7236,3321,2015-01-05,1,0,33
7237,3321,2015-01-07,1,2,33
7238,3321,2015-01-09,1,4,33
7239,3321,2015-01-10,2,5,33
7240,3321,2015-01-11,2,6,33
7241,3321,2015-01-13,1,1,33
7242,3321,2015-01-18,1,6,33
7243,3321,2015-01-22,2,3,33
7244,3321,2015-01-23,1,4,33
7245,3321,2015-01-26,3,0,33
7246,3321,2015-01-29,1,3,33
7247,3321,2015-01-30,3,4,33
7248,3321,2015-01-31,1,5,33
7249,3321,2015-02-01,2,6,33
7250,3321,2015-02-06,1,4,33
7251,3321,2015-02-07,1,5,33
7252,3321,2015-02-09,1,0,33
7253,3321,2015-02-17,1,1,33
7254,3321,2015-02-18,1,2,33
7255,3321,2015-02-24,2,1,33
7256,3321,2015-02-27,1,4,33
7257,3321,2015-03-06,1,4,33
7258,3321,2015-03-07,1,5,33
7259,3321,2015-03-15,1,6,33
7260,3321,2015-03-16,2,0,33
7261,3321,2015-03-25,1,2,33
7262,3321,2015-03-28,1,5,33
7263,3321,2015-04-06,1,0,33
7264,3321,2015-04-22,1,2,33
7265,3321,2015-04-24,2,4,33
7266,3321,2015-04-27,1,0,33
7267,3321,2015-04-30,3,3,33
7268,3322,2015-01-02,1,4,33
7269,3322,2015-01-04,1,6,33
7270,3322,2015-01-06,2,1,33
7271,3322,2015-01-17,1,5,33
7272,3322,2015-01-19,1,0,33
7273,3322,2015-01-22,3,3,33
7274,3322,2015-01-26,2,0,33
7275,3322,2015-01-29,2,3,33
7276,3322,2015-02-10,1,1,33
7277,3322,2015-02-16,1,0,33
7278,3322,2015-02-17,3,1,33
7279,3322,2015-02-23,1,0,33
7280,3322,2015-03-05,1,3,33
7281,3322,2015-03-06,3,4,33
7282,3322,2015-03-25,1,2,33
7283,3322,2015-03-30,1,0,33
7284,3322,2015-04-01,1,2,33
7285,3322,2015-04-17,1,4,33
7286,3323,2015-01-10,1,5,33
7287,3323,2015-01-16,1,4,33
7288,3323,2015-01-19,2,0,33
7289,3323,2015-01-24,2,5,33
7290,3323,2015-02-07,2,5,33
7291,3323,2015-02-08,1,6,33
7292,3323,2015-02-09,1,0,33
7293,3323,2015-02-15,1,6,33
7294,3323,2015-02-16,1,0,33
7295,3323,2015-02-20,1,4,33
7296,3323,2015-02-23,1,0,33
7297,3323,2015-03-02,1,0,33
7298,3323,2015-03-04,2,2,33
7299,3323,2015-03-05,1,3,33
7300,3323,2015-03-19,2,3,33
7301,3323,2015-03-20,1,4,33
7302,3323,2015-03-26,1,3,33
7303,3323,2015-03-29,1,6,33
7304,3323,2015-04-02,3,3,33
7305,3323,2015-04-22,1,2,33
7306,3325,2015-01-21,1,2,33
7307,3325,2015-01-29,1,3,33
7308,3325,2015-03-15,1,6,33
7309,3325,2015-04-14,1,1,33
7310,3325,2015-04-26,1,6,33
7311,3326,2015-02-06,1,4,33
7312,3326,2015-02-09,1,0,33
7313,3326,2015-02-16,1,0,33
7314,3328,2015-02-08,1,6,33
7315,3328,2015-02-09,1,0,33
7316,3328,2015-02-13,1,4,33
7317,3328,2015-02-17,1,1,33
7318,3328,2015-02-24,1,1,33
7319,3328,2015-03-08,1,6,33
7320,3330,2015-02-05,1,3,33
7321,3330,2015-02-15,3,6,33
7322,3330,2015-02-16,1,0,33
7323,3330,2015-02-17,1,1,33
7324,3330,2015-02-18,4,2,33
7325,3330,2015-03-04,1,2,33
7326,3330,2015-03-05,1,3,33
7327,3401,2015-02-16,2,0,34
7328,3401,2015-02-18,1,2,34
7329,3402,2015-01-04,1,6,34
7330,3402,2015-01-07,1,2,34
7331,3402,2015-01-16,1,4,34
7332,3402,2015-01-17,2,5,34
7333,3402,2015-01-21,1,2,34
7334,3402,2015-01-26,1,0,34
7335,3402,2015-01-31,1,5,34
7336,3402,2015-02-01,2,6,34
7337,3402,2015-02-05,1,3,34
7338,3402,2015-02-07,1,5,34
7339,3402,2015-02-09,1,0,34
7340,3402,2015-02-16,2,0,34
7341,3402,2015-02-17,1,1,34
7342,3402,2015-02-18,2,2,34
7343,3402,2015-02-23,1,0,34
7344,3402,2015-03-01,1,6,34
7345,3402,2015-03-07,1,5,34
7346,3402,2015-03-14,1,5,34
7347,3402,2015-03-17,1,1,34
7348,3402,2015-03-20,1,4,34
7349,3402,2015-03-26,1,3,34
7350,3402,2015-04-03,1,4,34
7351,3402,2015-04-04,2,5,34
7352,3402,2015-04-06,1,0,34
7353,3402,2015-04-12,1,6,34
7354,3402,2015-04-14,1,1,34
7355,3402,2015-04-17,1,4,34
7356,3402,2015-04-20,1,0,34
7357,3402,2015-04-22,1,2,34
7358,3402,2015-04-24,1,4,34
7359,3403,2015-01-06,1,1,34
7360,3403,2015-01-19,2,0,34
7361,3403,2015-01-20,3,1,34
7362,3403,2015-02-10,1,1,34
7363,3403,2015-02-12,1,3,34
7364,3403,2015-02-15,1,6,34
7365,3403,2015-02-16,1,0,34
7366,3403,2015-02-17,1,1,34
7367,3403,2015-02-21,1,5,34
7368,3403,2015-02-25,1,2,34
7369,3403,2015-02-26,1,3,34
7370,3403,2015-03-06,1,4,34
7371,3403,2015-03-18,1,2,34
7372,3403,2015-03-20,1,4,34
7373,3403,2015-04-05,1,6,34
7374,3403,2015-04-22,1,2,34
7375,3404,2015-04-11,1,5,34
7376,3406,2015-01-17,1,5,34
7377,3406,2015-02-01,2,6,34
7378,3406,2015-04-19,1,6,34
7379,3407,2015-01-12,1,0,34
7380,3407,2015-01-16,1,4,34
7381,3407,2015-01-20,1,1,34
7382,3407,2015-01-22,1,3,34
7383,3407,2015-01-31,2,5,34
